date;state;country;confirmed
2020-01-23;Prince Edward Island;Canada;0.0
2020-01-23;Qinghai;China;0.0
2020-01-23;Quebec;Canada;0.0
2020-01-23;Queensland;Australia;0.0
2020-01-23;Reunion;France;0.0
2020-01-23;Saint Barthelemy;France;0.0
2020-01-23;Saint Pierre and Miquelon;France;0.0
2020-01-23;Saskatchewan;Canada;0.0
2020-01-23;Shaanxi;China;3.0
2020-01-23;Shandong;China;6.0
2020-01-23;Shanghai;China;16.0
2020-01-23;Shanxi;China;1.0
2020-01-23;Sichuan;China;8.0
2020-01-23;Sint Maarten;Netherlands;0.0
2020-01-23;South Australia;Australia;0.0
2020-01-23;St Martin;France;0.0
2020-01-23;Tasmania;Australia;0.0
2020-01-23;Tianjin;China;4.0
2020-01-23;Tibet;China;0.0
2020-01-23;Turks and Caicos Islands;United Kingdom;0.0
2020-01-23;Victoria;Australia;0.0
2020-01-23;Western Australia;Australia;0.0
2020-01-23;Xinjiang;China;2.0
2020-01-23;Yukon;Canada;0.0
2020-01-23;Yunnan;China;2.0
2020-01-23;Zhejiang;Afghanistan;0.0
2020-01-23;Zhejiang;Albania;0.0
2020-01-23;Zhejiang;Algeria;0.0
2020-01-23;Zhejiang;Andorra;0.0
2020-01-23;Zhejiang;Angola;0.0
2020-01-23;Zhejiang;Antigua and Barbuda;0.0
2020-01-23;Zhejiang;Argentina;0.0
2020-01-23;Zhejiang;Armenia;0.0
2020-01-23;Zhejiang;Austria;0.0
2020-01-23;Zhejiang;Azerbaijan;0.0
2020-01-23;Zhejiang;Bahamas;0.0
2020-01-23;Zhejiang;Bahrain;0.0
2020-01-23;Zhejiang;Bangladesh;0.0
2020-01-23;Zhejiang;Barbados;0.0
2020-01-23;Zhejiang;Belarus;0.0
2020-01-23;Zhejiang;Belgium;0.0
2020-01-23;Zhejiang;Belize;0.0
2020-01-23;Zhejiang;Benin;0.0
2020-01-23;Zhejiang;Bhutan;0.0
2020-01-23;Zhejiang;Bolivia;0.0
2020-01-23;Zhejiang;Bosnia and Herzegovina;0.0
2020-01-23;Zhejiang;Botswana;0.0
2020-01-23;Zhejiang;Brazil;0.0
2020-01-23;Zhejiang;Brunei;0.0
2020-01-23;Zhejiang;Bulgaria;0.0
2020-01-23;Zhejiang;Burkina Faso;0.0
2020-01-23;Zhejiang;Burma;0.0
2020-01-23;Zhejiang;Burundi;0.0
2020-01-23;Zhejiang;Cabo Verde;0.0
2020-01-23;Zhejiang;Cambodia;0.0
2020-01-23;Zhejiang;Cameroon;0.0
2020-01-23;Zhejiang;Central African Republic;0.0
2020-01-23;Zhejiang;Chad;0.0
2020-01-23;Zhejiang;Chile;0.0
2020-01-23;Zhejiang;China;27.0
2020-01-23;Zhejiang;Colombia;0.0
2020-01-23;Zhejiang;Comoros;0.0
2020-01-23;Zhejiang;Congo (Brazzaville);0.0
2020-01-23;Zhejiang;Congo (Kinshasa);0.0
2020-01-23;Zhejiang;Costa Rica;0.0
2020-01-23;Zhejiang;Cote d'Ivoire;0.0
2020-01-23;Zhejiang;Croatia;0.0
2020-01-23;Zhejiang;Cuba;0.0
2020-01-23;Zhejiang;Cyprus;0.0
2020-01-23;Zhejiang;Czechia;0.0
2020-01-23;Zhejiang;Denmark;0.0
2020-01-23;Zhejiang;Diamond Princess;0.0
2020-01-23;Zhejiang;Djibouti;0.0
2020-01-23;Zhejiang;Dominica;0.0
2020-01-23;Zhejiang;Dominican Republic;0.0
2020-01-23;Zhejiang;Ecuador;0.0
2020-01-23;Zhejiang;Egypt;0.0
2020-01-23;Zhejiang;El Salvador;0.0
2020-01-23;Zhejiang;Equatorial Guinea;0.0
2020-01-23;Zhejiang;Eritrea;0.0
2020-01-23;Zhejiang;Estonia;0.0
2020-01-23;Zhejiang;Eswatini;0.0
2020-01-23;Zhejiang;Ethiopia;0.0
2020-01-23;Zhejiang;Fiji;0.0
2020-01-23;Zhejiang;Finland;0.0
2020-01-23;Zhejiang;France;0.0
2020-01-23;Zhejiang;Gabon;0.0
2020-01-23;Zhejiang;Gambia;0.0
2020-01-23;Zhejiang;Georgia;0.0
2020-01-23;Zhejiang;Germany;0.0
2020-01-23;Zhejiang;Ghana;0.0
2020-01-23;Zhejiang;Greece;0.0
2020-01-23;Zhejiang;Grenada;0.0
2020-01-23;Zhejiang;Guatemala;0.0
2020-01-23;Zhejiang;Guinea;0.0
2020-01-23;Zhejiang;Guinea-Bissau;0.0
2020-01-23;Zhejiang;Guyana;0.0
2020-01-23;Zhejiang;Haiti;0.0
2020-01-23;Zhejiang;Holy See;0.0
2020-01-23;Zhejiang;Honduras;0.0
2020-01-23;Zhejiang;Hungary;0.0
2020-01-23;Zhejiang;Iceland;0.0
2020-01-23;Zhejiang;India;0.0
2020-01-23;Zhejiang;Indonesia;0.0
2020-01-23;Zhejiang;Iran;0.0
2020-01-23;Zhejiang;Iraq;0.0
2020-01-23;Zhejiang;Ireland;0.0
2020-01-23;Zhejiang;Israel;0.0
2020-01-23;Zhejiang;Italy;0.0
2020-01-23;Zhejiang;Jamaica;0.0
2020-01-23;Zhejiang;Japan;2.0
2020-01-23;Zhejiang;Jordan;0.0
2020-01-23;Zhejiang;Kazakhstan;0.0
2020-01-23;Zhejiang;Kenya;0.0
2020-01-23;Zhejiang;Korea, South;1.0
2020-01-23;Zhejiang;Kosovo;0.0
2020-01-23;Zhejiang;Kuwait;0.0
2020-01-23;Zhejiang;Kyrgyzstan;0.0
2020-01-23;Zhejiang;Laos;0.0
2020-01-23;Zhejiang;Latvia;0.0
2020-01-23;Zhejiang;Lebanon;0.0
2020-01-23;Zhejiang;Lesotho;0.0
2020-01-23;Zhejiang;Liberia;0.0
2020-01-23;Zhejiang;Libya;0.0
2020-01-23;Zhejiang;Liechtenstein;0.0
2020-01-23;Zhejiang;Lithuania;0.0
2020-01-23;Zhejiang;Luxembourg;0.0
2020-01-23;Zhejiang;MS Zaandam;0.0
2020-01-23;Zhejiang;Madagascar;0.0
2020-01-23;Zhejiang;Malawi;0.0
2020-01-23;Zhejiang;Malaysia;0.0
2020-01-23;Zhejiang;Maldives;0.0
2020-01-23;Zhejiang;Mali;0.0
2020-01-23;Zhejiang;Malta;0.0
2020-01-23;Zhejiang;Mauritania;0.0
2020-01-23;Zhejiang;Mauritius;0.0
2020-01-23;Zhejiang;Mexico;0.0
2020-01-23;Zhejiang;Moldova;0.0
2020-01-23;Zhejiang;Monaco;0.0
2020-01-23;Zhejiang;Mongolia;0.0
2020-01-23;Zhejiang;Montenegro;0.0
2020-01-23;Zhejiang;Morocco;0.0
2020-01-23;Zhejiang;Mozambique;0.0
2020-01-23;Zhejiang;Namibia;0.0
2020-01-23;Zhejiang;Nepal;0.0
2020-01-23;Zhejiang;Netherlands;0.0
2020-01-23;Zhejiang;New Zealand;0.0
2020-01-23;Zhejiang;Nicaragua;0.0
2020-01-23;Zhejiang;Niger;0.0
2020-01-23;Zhejiang;Nigeria;0.0
2020-01-23;Zhejiang;North Macedonia;0.0
2020-01-23;Zhejiang;Norway;0.0
2020-01-23;Zhejiang;Oman;0.0
2020-01-23;Zhejiang;Pakistan;0.0
2020-01-23;Zhejiang;Panama;0.0
2020-01-23;Zhejiang;Papua New Guinea;0.0
2020-01-23;Zhejiang;Paraguay;0.0
2020-01-23;Zhejiang;Peru;0.0
2020-01-23;Zhejiang;Philippines;0.0
2020-01-23;Zhejiang;Poland;0.0
2020-01-23;Zhejiang;Portugal;0.0
2020-01-23;Zhejiang;Qatar;0.0
2020-01-23;Zhejiang;Romania;0.0
2020-01-23;Zhejiang;Russia;0.0
2020-01-23;Zhejiang;Rwanda;0.0
2020-01-23;Zhejiang;Saint Kitts and Nevis;0.0
2020-01-23;Zhejiang;Saint Lucia;0.0
2020-01-23;Zhejiang;Saint Vincent and the Grenadines;0.0
2020-01-23;Zhejiang;San Marino;0.0
2020-01-23;Zhejiang;Sao Tome and Principe;0.0
2020-01-23;Zhejiang;Saudi Arabia;0.0
2020-01-23;Zhejiang;Senegal;0.0
2020-01-23;Zhejiang;Serbia;0.0
2020-01-23;Zhejiang;Seychelles;0.0
2020-01-23;Zhejiang;Sierra Leone;0.0
2020-01-23;Zhejiang;Singapore;1.0
2020-01-23;Zhejiang;Slovakia;0.0
2020-01-23;Zhejiang;Slovenia;0.0
2020-01-23;Zhejiang;Somalia;0.0
2020-01-23;Zhejiang;South Africa;0.0
2020-01-23;Zhejiang;South Sudan;0.0
2020-01-23;Zhejiang;Spain;0.0
2020-01-23;Zhejiang;Sri Lanka;0.0
2020-01-23;Zhejiang;Sudan;0.0
2020-01-23;Zhejiang;Suriname;0.0
2020-01-23;Zhejiang;Sweden;0.0
2020-01-23;Zhejiang;Switzerland;0.0
2020-01-23;Zhejiang;Syria;0.0
2020-01-23;Zhejiang;Taiwan*;1.0
2020-01-23;Zhejiang;Tajikistan;0.0
2020-01-23;Zhejiang;Tanzania;0.0
2020-01-23;Zhejiang;Thailand;3.0
2020-01-23;Zhejiang;Timor-Leste;0.0
2020-01-23;Zhejiang;Togo;0.0
2020-01-23;Zhejiang;Trinidad and Tobago;0.0
2020-01-23;Zhejiang;Tunisia;0.0
2020-01-23;Zhejiang;Turkey;0.0
2020-01-23;Zhejiang;US;1.0
2020-01-23;Zhejiang;Uganda;0.0
2020-01-23;Zhejiang;Ukraine;0.0
2020-01-23;Zhejiang;United Arab Emirates;0.0
2020-01-23;Zhejiang;United Kingdom;0.0
2020-01-23;Zhejiang;Uruguay;0.0
2020-01-23;Zhejiang;Uzbekistan;0.0
2020-01-23;Zhejiang;Venezuela;0.0
2020-01-23;Zhejiang;Vietnam;2.0
2020-01-23;Zhejiang;West Bank and Gaza;0.0
2020-01-23;Zhejiang;Western Sahara;0.0
2020-01-23;Zhejiang;Yemen;0.0
2020-01-23;Zhejiang;Zambia;0.0
2020-01-23;Zhejiang;Zimbabwe;0.0
2020-01-24;;Afghanistan;0.0
2020-01-24;;Albania;0.0
2020-01-24;;Algeria;0.0
2020-01-24;;Andorra;0.0
2020-01-24;;Angola;0.0
2020-01-24;;Antigua and Barbuda;0.0
2020-01-24;;Argentina;0.0
2020-01-24;;Armenia;0.0
2020-01-24;;Austria;0.0
2020-01-24;;Azerbaijan;0.0
2020-01-24;;Bahamas;0.0
2020-01-24;;Bahrain;0.0
2020-01-24;;Bangladesh;0.0
2020-01-24;;Barbados;0.0
2020-01-24;;Belarus;0.0
2020-01-24;;Belgium;0.0
2020-01-24;;Belize;0.0
2020-01-24;;Benin;0.0
2020-01-24;;Bhutan;0.0
2020-01-24;;Bolivia;0.0
2020-01-24;;Bosnia and Herzegovina;0.0
2020-01-24;;Botswana;0.0
2020-01-24;;Brazil;0.0
2020-01-24;;Brunei;0.0
2020-01-24;;Bulgaria;0.0
2020-01-24;;Burkina Faso;0.0
2020-01-24;;Burma;0.0
2020-01-24;;Burundi;0.0
2020-01-24;;Cabo Verde;0.0
2020-01-24;;Cambodia;0.0
2020-01-24;;Cameroon;0.0
2020-01-24;;Central African Republic;0.0
2020-01-24;;Chad;0.0
2020-01-24;;Chile;0.0
2020-01-24;;China;43.0
2020-01-24;;Colombia;0.0
2020-01-24;;Comoros;0.0
2020-01-24;;Congo (Brazzaville);0.0
2020-01-24;;Congo (Kinshasa);0.0
2020-01-24;;Costa Rica;0.0
2020-01-24;;Cote d'Ivoire;0.0
2020-01-24;;Croatia;0.0
2020-01-24;;Cuba;0.0
2020-01-24;;Cyprus;0.0
2020-01-24;;Czechia;0.0
2020-01-24;;Denmark;0.0
2020-01-24;;Diamond Princess;0.0
2020-01-24;;Djibouti;0.0
2020-01-24;;Dominica;0.0
2020-01-24;;Dominican Republic;0.0
2020-01-24;;Ecuador;0.0
2020-01-24;;Egypt;0.0
2020-01-24;;El Salvador;0.0
2020-01-24;;Equatorial Guinea;0.0
2020-01-24;;Eritrea;0.0
2020-01-24;;Estonia;0.0
2020-01-24;;Eswatini;0.0
2020-01-24;;Ethiopia;0.0
2020-01-24;;Fiji;0.0
2020-01-24;;Finland;0.0
2020-01-24;;France;2.0
2020-01-24;;Gabon;0.0
2020-01-24;;Gambia;0.0
2020-01-24;;Georgia;0.0
2020-01-24;;Germany;0.0
2020-01-24;;Ghana;0.0
2020-01-24;;Greece;0.0
2020-01-24;;Grenada;0.0
2020-01-24;;Guatemala;0.0
2020-01-24;;Guinea;0.0
2020-01-24;;Guinea-Bissau;0.0
2020-01-24;;Guyana;0.0
2020-01-24;;Haiti;0.0
2020-01-24;;Holy See;0.0
2020-01-24;;Honduras;0.0
2020-01-24;;Hungary;0.0
2020-01-24;;Iceland;0.0
2020-01-24;;India;0.0
2020-01-24;;Indonesia;0.0
2020-01-24;;Iran;0.0
2020-01-24;;Iraq;0.0
2020-01-24;;Ireland;0.0
2020-01-24;;Israel;0.0
2020-01-24;;Italy;0.0
2020-01-24;;Jamaica;0.0
2020-01-24;;Japan;2.0
2020-01-24;;Jordan;0.0
2020-01-24;;Kazakhstan;0.0
2020-01-24;;Kenya;0.0
2020-01-24;;Korea, South;2.0
2020-01-24;;Kosovo;0.0
2020-01-24;;Kuwait;0.0
2020-01-24;;Kyrgyzstan;0.0
2020-01-24;;Laos;0.0
2020-01-24;;Latvia;0.0
2020-01-24;;Lebanon;0.0
2020-01-24;;Lesotho;0.0
2020-01-24;;Liberia;0.0
2020-01-24;;Libya;0.0
2020-01-24;;Liechtenstein;0.0
2020-01-24;;Lithuania;0.0
2020-01-24;;Luxembourg;0.0
2020-01-24;;MS Zaandam;0.0
2020-01-24;;Madagascar;0.0
2020-01-24;;Malawi;0.0
2020-01-24;;Malaysia;0.0
2020-01-24;;Maldives;0.0
2020-01-24;;Mali;0.0
2020-01-24;;Malta;0.0
2020-01-24;;Mauritania;0.0
2020-01-24;;Mauritius;0.0
2020-01-24;;Mexico;0.0
2020-01-24;;Moldova;0.0
2020-01-24;;Monaco;0.0
2020-01-24;;Mongolia;0.0
2020-01-24;;Montenegro;0.0
2020-01-24;;Morocco;0.0
2020-01-24;;Mozambique;0.0
2020-01-24;;Namibia;0.0
2020-01-24;;Nepal;0.0
2020-01-24;;Netherlands;0.0
2020-01-24;;New Zealand;0.0
2020-01-24;;Nicaragua;0.0
2020-01-24;;Niger;0.0
2020-01-24;;Nigeria;0.0
2020-01-24;;North Macedonia;0.0
2020-01-24;;Norway;0.0
2020-01-24;;Oman;0.0
2020-01-24;;Pakistan;0.0
2020-01-24;;Panama;0.0
2020-01-24;;Papua New Guinea;0.0
2020-01-24;;Paraguay;0.0
2020-01-24;;Peru;0.0
2020-01-24;;Philippines;0.0
2020-01-24;;Poland;0.0
2020-01-24;;Portugal;0.0
2020-01-24;;Qatar;0.0
2020-01-24;;Romania;0.0
2020-01-24;;Russia;0.0
2020-01-24;;Rwanda;0.0
2020-01-24;;Saint Kitts and Nevis;0.0
2020-01-24;;Saint Lucia;0.0
2020-01-24;;Saint Vincent and the Grenadines;0.0
2020-01-24;;San Marino;0.0
2020-01-24;;Sao Tome and Principe;0.0
2020-01-24;;Saudi Arabia;0.0
2020-01-24;;Senegal;0.0
2020-01-24;;Serbia;0.0
2020-01-24;;Seychelles;0.0
2020-01-24;;Sierra Leone;0.0
2020-01-24;;Singapore;3.0
2020-01-24;;Slovakia;0.0
2020-01-24;;Slovenia;0.0
2020-01-24;;Somalia;0.0
2020-01-24;;South Africa;0.0
2020-01-24;;South Sudan;0.0
2020-01-24;;Spain;0.0
2020-01-24;;Sri Lanka;0.0
2020-01-24;;Sudan;0.0
2020-01-24;;Suriname;0.0
2020-01-24;;Sweden;0.0
2020-01-24;;Switzerland;0.0
2020-01-24;;Syria;0.0
2020-01-24;;Taiwan*;3.0
2020-01-24;;Tajikistan;0.0
2020-01-24;;Tanzania;0.0
2020-01-24;;Thailand;5.0
2020-01-24;;Timor-Leste;0.0
2020-01-24;;Togo;0.0
2020-01-24;;Trinidad and Tobago;0.0
2020-01-24;;Tunisia;0.0
2020-01-24;;Turkey;0.0
2020-01-24;;US;2.0
2020-01-24;;Uganda;0.0
2020-01-24;;Ukraine;0.0
2020-01-24;;United Arab Emirates;0.0
2020-01-24;;United Kingdom;0.0
2020-01-24;;Uruguay;0.0
2020-01-24;;Uzbekistan;0.0
2020-01-24;;Venezuela;0.0
2020-01-24;;Vietnam;2.0
2020-01-24;;West Bank and Gaza;0.0
2020-01-24;;Western Sahara;0.0
2020-01-24;;Yemen;0.0
2020-01-24;;Zambia;0.0
2020-01-24;;Zimbabwe;0.0
2020-01-24;Alberta;Canada;0.0
2020-01-24;Anguilla;United Kingdom;0.0
2020-01-24;Anhui;China;15.0
2020-01-24;Aruba;Netherlands;0.0
2020-01-24;Australian Capital Territory;Australia;0.0
2020-01-24;Beijing;China;36.0
2020-01-24;Bermuda;United Kingdom;0.0
2020-01-24;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-01-24;British Columbia;Canada;0.0
2020-01-24;British Virgin Islands;United Kingdom;0.0
2020-01-24;Cayman Islands;United Kingdom;0.0
2020-01-24;Channel Islands;United Kingdom;0.0
2020-01-24;Chongqing;China;27.0
2020-01-24;Curacao;Netherlands;0.0
2020-01-24;Diamond Princess;Canada;0.0
2020-01-24;Falkland Islands (Malvinas);United Kingdom;0.0
2020-01-24;Faroe Islands;Denmark;0.0
2020-01-24;French Guiana;France;0.0
2020-01-24;French Polynesia;France;0.0
2020-01-24;Fujian;China;10.0
2020-01-24;Gansu;China;2.0
2020-01-24;Gibraltar;United Kingdom;0.0
2020-01-24;Grand Princess;Canada;0.0
2020-01-24;Greenland;Denmark;0.0
2020-01-24;Guadeloupe;France;0.0
2020-01-24;Guangdong;China;53.0
2020-01-24;Guangxi;China;23.0
2020-01-24;Guizhou;China;3.0
2020-01-24;Hainan;China;8.0
2020-01-24;Hebei;China;2.0
2020-01-24;Heilongjiang;China;4.0
2020-01-24;Henan;China;9.0
2020-01-24;Hong Kong;China;2.0
2020-01-24;Hubei;China;549.0
2020-01-24;Hunan;China;24.0
2020-01-24;Inner Mongolia;China;1.0
2020-01-24;Isle of Man;United Kingdom;0.0
2020-01-24;Jiangsu;China;9.0
2020-01-24;Jiangxi;China;18.0
2020-01-24;Jilin;China;3.0
2020-01-24;Liaoning;China;4.0
2020-01-24;Macau;China;2.0
2020-01-24;Manitoba;Canada;0.0
2020-01-24;Martinique;France;0.0
2020-01-24;Mayotte;France;0.0
2020-01-24;Montserrat;United Kingdom;0.0
2020-01-24;New Brunswick;Canada;0.0
2020-01-24;New Caledonia;France;0.0
2020-01-24;New South Wales;Australia;0.0
2020-01-24;Newfoundland and Labrador;Canada;0.0
2020-01-24;Ningxia;China;2.0
2020-01-24;Northern Territory;Australia;0.0
2020-01-24;Northwest Territories;Canada;0.0
2020-01-24;Nova Scotia;Canada;0.0
2020-01-24;Ontario;Canada;0.0
2020-01-24;Prince Edward Island;Canada;0.0
2020-01-24;Qinghai;China;0.0
2020-01-24;Quebec;Canada;0.0
2020-01-24;Queensland;Australia;0.0
2020-01-24;Reunion;France;0.0
2020-01-24;Saint Barthelemy;France;0.0
2020-01-24;Saint Pierre and Miquelon;France;0.0
2020-01-24;Saskatchewan;Canada;0.0
2020-01-24;Shaanxi;China;5.0
2020-01-24;Shandong;China;15.0
2020-01-24;Shanghai;China;20.0
2020-01-24;Shanxi;China;1.0
2020-01-24;Sichuan;China;15.0
2020-01-24;Sint Maarten;Netherlands;0.0
2020-01-24;South Australia;Australia;0.0
2020-01-24;St Martin;France;0.0
2020-01-24;Tasmania;Australia;0.0
2020-01-24;Tianjin;China;8.0
2020-01-24;Tibet;China;0.0
2020-01-24;Turks and Caicos Islands;United Kingdom;0.0
2020-01-24;Victoria;Australia;0.0
2020-01-24;Western Australia;Australia;0.0
2020-01-24;Xinjiang;China;2.0
2020-01-24;Yukon;Canada;0.0
2020-01-24;Yunnan;China;5.0
2020-01-24;Zhejiang;Afghanistan;0.0
2020-01-24;Zhejiang;Albania;0.0
2020-01-24;Zhejiang;Algeria;0.0
2020-01-24;Zhejiang;Andorra;0.0
2020-01-24;Zhejiang;Angola;0.0
2020-01-24;Zhejiang;Antigua and Barbuda;0.0
2020-01-24;Zhejiang;Argentina;0.0
2020-01-24;Zhejiang;Armenia;0.0
2020-01-24;Zhejiang;Austria;0.0
2020-01-24;Zhejiang;Azerbaijan;0.0
2020-01-24;Zhejiang;Bahamas;0.0
2020-01-24;Zhejiang;Bahrain;0.0
2020-01-24;Zhejiang;Bangladesh;0.0
2020-01-24;Zhejiang;Barbados;0.0
2020-01-24;Zhejiang;Belarus;0.0
2020-01-24;Zhejiang;Belgium;0.0
2020-01-24;Zhejiang;Belize;0.0
2020-01-24;Zhejiang;Benin;0.0
2020-01-24;Zhejiang;Bhutan;0.0
2020-01-24;Zhejiang;Bolivia;0.0
2020-01-24;Zhejiang;Bosnia and Herzegovina;0.0
2020-01-24;Zhejiang;Botswana;0.0
2020-01-24;Zhejiang;Brazil;0.0
2020-01-24;Zhejiang;Brunei;0.0
2020-01-24;Zhejiang;Bulgaria;0.0
2020-01-24;Zhejiang;Burkina Faso;0.0
2020-01-24;Zhejiang;Burma;0.0
2020-01-24;Zhejiang;Burundi;0.0
2020-01-24;Zhejiang;Cabo Verde;0.0
2020-01-24;Zhejiang;Cambodia;0.0
2020-01-24;Zhejiang;Cameroon;0.0
2020-01-24;Zhejiang;Central African Republic;0.0
2020-01-24;Zhejiang;Chad;0.0
2020-01-24;Zhejiang;Chile;0.0
2020-01-24;Zhejiang;China;43.0
2020-01-24;Zhejiang;Colombia;0.0
2020-01-24;Zhejiang;Comoros;0.0
2020-01-24;Zhejiang;Congo (Brazzaville);0.0
2020-01-24;Zhejiang;Congo (Kinshasa);0.0
2020-01-24;Zhejiang;Costa Rica;0.0
2020-01-24;Zhejiang;Cote d'Ivoire;0.0
2020-01-24;Zhejiang;Croatia;0.0
2020-01-24;Zhejiang;Cuba;0.0
2020-01-24;Zhejiang;Cyprus;0.0
2020-01-24;Zhejiang;Czechia;0.0
2020-01-24;Zhejiang;Denmark;0.0
2020-01-24;Zhejiang;Diamond Princess;0.0
2020-01-24;Zhejiang;Djibouti;0.0
2020-01-24;Zhejiang;Dominica;0.0
2020-01-24;Zhejiang;Dominican Republic;0.0
2020-01-24;Zhejiang;Ecuador;0.0
2020-01-24;Zhejiang;Egypt;0.0
2020-01-24;Zhejiang;El Salvador;0.0
2020-01-24;Zhejiang;Equatorial Guinea;0.0
2020-01-24;Zhejiang;Eritrea;0.0
2020-01-24;Zhejiang;Estonia;0.0
2020-01-24;Zhejiang;Eswatini;0.0
2020-01-24;Zhejiang;Ethiopia;0.0
2020-01-24;Zhejiang;Fiji;0.0
2020-01-24;Zhejiang;Finland;0.0
2020-01-24;Zhejiang;France;2.0
2020-01-24;Zhejiang;Gabon;0.0
2020-01-24;Zhejiang;Gambia;0.0
2020-01-24;Zhejiang;Georgia;0.0
2020-01-24;Zhejiang;Germany;0.0
2020-01-24;Zhejiang;Ghana;0.0
2020-01-24;Zhejiang;Greece;0.0
2020-01-24;Zhejiang;Grenada;0.0
2020-01-24;Zhejiang;Guatemala;0.0
2020-01-24;Zhejiang;Guinea;0.0
2020-01-24;Zhejiang;Guinea-Bissau;0.0
2020-01-24;Zhejiang;Guyana;0.0
2020-01-24;Zhejiang;Haiti;0.0
2020-01-24;Zhejiang;Holy See;0.0
2020-01-24;Zhejiang;Honduras;0.0
2020-01-24;Zhejiang;Hungary;0.0
2020-01-24;Zhejiang;Iceland;0.0
2020-01-24;Zhejiang;India;0.0
2020-01-24;Zhejiang;Indonesia;0.0
2020-01-24;Zhejiang;Iran;0.0
2020-01-24;Zhejiang;Iraq;0.0
2020-01-24;Zhejiang;Ireland;0.0
2020-01-24;Zhejiang;Israel;0.0
2020-01-24;Zhejiang;Italy;0.0
2020-01-24;Zhejiang;Jamaica;0.0
2020-01-24;Zhejiang;Japan;2.0
2020-01-24;Zhejiang;Jordan;0.0
2020-01-24;Zhejiang;Kazakhstan;0.0
2020-01-24;Zhejiang;Kenya;0.0
2020-01-24;Zhejiang;Korea, South;2.0
2020-01-24;Zhejiang;Kosovo;0.0
2020-01-24;Zhejiang;Kuwait;0.0
2020-01-24;Zhejiang;Kyrgyzstan;0.0
2020-01-24;Zhejiang;Laos;0.0
2020-01-24;Zhejiang;Latvia;0.0
2020-01-24;Zhejiang;Lebanon;0.0
2020-01-24;Zhejiang;Lesotho;0.0
2020-01-24;Zhejiang;Liberia;0.0
2020-01-24;Zhejiang;Libya;0.0
2020-01-24;Zhejiang;Liechtenstein;0.0
2020-01-24;Zhejiang;Lithuania;0.0
2020-01-24;Zhejiang;Luxembourg;0.0
2020-01-24;Zhejiang;MS Zaandam;0.0
2020-01-24;Zhejiang;Madagascar;0.0
2020-01-24;Zhejiang;Malawi;0.0
2020-01-24;Zhejiang;Malaysia;0.0
2020-01-24;Zhejiang;Maldives;0.0
2020-01-24;Zhejiang;Mali;0.0
2020-01-24;Zhejiang;Malta;0.0
2020-01-24;Zhejiang;Mauritania;0.0
2020-01-24;Zhejiang;Mauritius;0.0
2020-01-24;Zhejiang;Mexico;0.0
2020-01-24;Zhejiang;Moldova;0.0
2020-01-24;Zhejiang;Monaco;0.0
2020-01-24;Zhejiang;Mongolia;0.0
2020-01-24;Zhejiang;Montenegro;0.0
2020-01-24;Zhejiang;Morocco;0.0
2020-01-24;Zhejiang;Mozambique;0.0
2020-01-24;Zhejiang;Namibia;0.0
2020-01-24;Zhejiang;Nepal;0.0
2020-01-24;Zhejiang;Netherlands;0.0
2020-01-24;Zhejiang;New Zealand;0.0
2020-01-24;Zhejiang;Nicaragua;0.0
2020-01-24;Zhejiang;Niger;0.0
2020-01-24;Zhejiang;Nigeria;0.0
2020-01-24;Zhejiang;North Macedonia;0.0
2020-01-24;Zhejiang;Norway;0.0
2020-01-24;Zhejiang;Oman;0.0
2020-01-24;Zhejiang;Pakistan;0.0
2020-01-24;Zhejiang;Panama;0.0
2020-01-24;Zhejiang;Papua New Guinea;0.0
2020-01-24;Zhejiang;Paraguay;0.0
2020-01-24;Zhejiang;Peru;0.0
2020-01-24;Zhejiang;Philippines;0.0
2020-01-24;Zhejiang;Poland;0.0
2020-01-24;Zhejiang;Portugal;0.0
2020-01-24;Zhejiang;Qatar;0.0
2020-01-24;Zhejiang;Romania;0.0
2020-01-24;Zhejiang;Russia;0.0
2020-01-24;Zhejiang;Rwanda;0.0
2020-01-24;Zhejiang;Saint Kitts and Nevis;0.0
2020-01-24;Zhejiang;Saint Lucia;0.0
2020-01-24;Zhejiang;Saint Vincent and the Grenadines;0.0
2020-01-24;Zhejiang;San Marino;0.0
2020-01-24;Zhejiang;Sao Tome and Principe;0.0
2020-01-24;Zhejiang;Saudi Arabia;0.0
2020-01-24;Zhejiang;Senegal;0.0
2020-01-24;Zhejiang;Serbia;0.0
2020-01-24;Zhejiang;Seychelles;0.0
2020-01-24;Zhejiang;Sierra Leone;0.0
2020-01-24;Zhejiang;Singapore;3.0
2020-01-24;Zhejiang;Slovakia;0.0
2020-01-24;Zhejiang;Slovenia;0.0
2020-01-24;Zhejiang;Somalia;0.0
2020-01-24;Zhejiang;South Africa;0.0
2020-01-24;Zhejiang;South Sudan;0.0
2020-01-24;Zhejiang;Spain;0.0
2020-01-24;Zhejiang;Sri Lanka;0.0
2020-01-24;Zhejiang;Sudan;0.0
2020-01-24;Zhejiang;Suriname;0.0
2020-01-24;Zhejiang;Sweden;0.0
2020-01-24;Zhejiang;Switzerland;0.0
2020-01-24;Zhejiang;Syria;0.0
2020-01-24;Zhejiang;Taiwan*;3.0
2020-01-24;Zhejiang;Tajikistan;0.0
2020-01-24;Zhejiang;Tanzania;0.0
2020-01-24;Zhejiang;Thailand;5.0
